"Количество отвердителя, м.%","Содержание эпоксидных групп, %","Температура вспышки, С","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки,"Плотность, кг/м3","Поверхностная плотность, г/м2","Модуль упругости, ГПа",Соотношение матрица-наполнитель,"Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа"
126.109863496862,21.9509309749239,270.407471207379,200.116156080474,0.0,1.97076439851024,67.0569955726275,2056.61632257253,633.390972743466,1546.29088574472,1.7198142670887,71.337571994941,2811.00598347819
79.2448066251202,23.4668182652653,270.299679696395,178.018403299927,0.0,12.0118701433514,58.277499999999996,1976.34400501646,775.3058590767,364.793754145424,4.37109464519951,76.2708018311718,2259.10094428985
98.7034899081551,23.0739773243655,286.331561056695,247.52123852965,0.0,8.11978429440673,56.5689311461667,1854.2658365899,449.013284471204,340.827747445295,3.35374728693421,74.5540060733413,2951.50141332172
112.122685197886,23.9554147298258,310.533881456446,180.498227667007,0.0,6.38865587059804,76.6738244926292,2124.34244646693,884.274955259387,1199.22275270512,3.32252033467829,73.8309733577965,2079.36273424142
99.188412756464,20.6759553768635,245.699725933507,183.680043599176,0.0,9.23056850181962,55.8587852260079,2045.62525672893,238.901812734104,1440.0396233705,1.68729248159189,73.7190056431826,2268.51380470392
121.713099374389,21.8092944343911,289.772089483293,290.17326987619,0.0,7.18145826689057,30.8826947324945,2121.57907042572,134.349865494849,923.668247682377,3.0949401794612306,74.1920082085983,2203.67481068474
81.8670121062185,18.2274431982565,224.292510418428,279.908944520686,0.0,4.16377867016656,62.9657041388334,1950.14449753371,762.677317345305,1128.32754048242,2.65664129094687,72.5115688485106,2403.00397432533
120.883527658377,24.2142925326276,255.021608100083,208.168598019323,0.0,6.97702623692905,69.0713014251358,1890.47954165723,543.906511964747,833.761683610759,3.55039188338002,73.7692481105036,2249.94899228006
146.52639470911,22.77429994688,334.741101973024,240.321953806529,0.0,6.42269110631939,62.6794196284184,1858.28291319591,193.218568241109,995.332550901245,3.1885976777302,74.3702332191825,2429.68774148181
59.8746489508629,25.4453063013506,203.985294960277,220.185711280366,0.0,5.60238458408834,74.4025799013031,1951.45731865848,373.006911814764,887.95530404391,3.70564563160032,79.1091236216688,3054.88359779314
144.363995554261,18.4439243522737,380.452874556623,301.309321650317,0.0,4.13464031372281,47.4078524729647,1975.49335830678,928.453715294576,715.954628156948,4.44721711782606,67.4514896963158,2413.83696011115
112.21824574468,22.3445565175226,199.654080304602,214.135747898084,0.0,8.28055928283828,46.080346756461,1969.8240151561,633.755930967896,834.660745329416,2.81989841368696,74.4975042346328,2513.21282406422
130.477891487492,20.761965615127,187.562352889726,170.883503477021,0.0,8.67399584073265,66.167001189293,1976.80018663452,582.953980037471,315.664738246616,2.86205645955224,69.5720345288308,1850.78748504395
123.961879698429,21.9323216802452,239.2289440782,111.07402758303,0.0,8.77231632717466,72.4170645300368,1996.34619951537,268.883809224583,497.281059282628,3.33144574566143,71.2211466221415,2492.54807074763
108.353708707844,18.628565575915,337.605398153037,222.605916904746,0.0,3.64099129821248,65.3259115931839,1966.42885485816,460.772122486966,861.820421320965,3.77119472532333,71.4489821752645,2278.27812344322
141.602731525761,20.1815897242233,323.305648370126,215.065843581688,0.0,8.56581217318028,85.9871737934485,2100.08672188403,818.274850854728,1019.87671146525,1.97972196929906,74.2566840720039,2304.31389114081
104.936709457232,20.0321056250141,301.077077388881,86.5695224679984,0.0,6.91074461636823,43.9076879570936,1987.38487688964,453.919475063913,322.028643515288,3.37061836693498,71.8196060047592,1946.21895881746
143.458270725979,23.0296644390932,294.890570137311,227.387251385195,0.0,2.43824321411518,53.9718992177332,1968.7221678111,564.054208371552,137.285933996397,4.54306502146771,77.8884758583493,3267.96950182595
144.738650038916,21.7846039947767,262.123391138289,193.335187071682,0.0,7.19398471028675,54.6734859071869,1833.19936309295,43.7046986780411,611.199846360758,2.58098870445427,74.7704866616157,2868.76103655265
112.401839486284,25.6058152460246,281.467571954983,237.007233365982,0.0,9.39217661402213,46.0082935586421,1943.0,391.677213515174,97.2363172222739,3.75925851976759,72.8382557238209,2599.7796676012
95.9312457614944,26.896739192838,251.076784439589,158.651713153703,0.0,7.11009898226865,60.1955627779308,1977.68827695531,188.700370196559,149.382383514539,2.86874476212113,75.6588948864293,2504.3639389918
119.23142118597,22.4831002740133,270.084329756394,215.557148489834,0.0,1.69413674103014,69.2512420785638,1968.19239369569,639.549774807553,861.74314054006,2.47298578889212,68.8804679619009,2661.09717026243
115.274103106944,21.1144404971722,304.761311679555,190.34677319307,0.0,7.43810475236303,47.6266115554651,2021.89325277959,742.737567948851,800.133324805755,2.40424976702389,68.9514178866204,2981.8446914375
121.412258684084,19.6841281174526,222.357071405747,159.208097643555,0.0,6.38489033954904,61.4335585149291,1967.01775578777,118.304610430126,282.402229757653,2.62994591942363,75.0958541876577,2299.36963227476
76.3428105344452,24.1464297790219,328.914800011485,199.083546798895,0.0,8.83080683798339,55.3054170209087,2042.56826578318,737.653315176174,125.933913522974,4.11222345085382,71.7142739864683,1712.83247365756
113.574,21.9655675204141,279.518622738925,245.687212430107,0.0,5.72178184663385,71.1728626248191,1959.01106242955,508.912476760172,916.441601072501,3.02726871707286,74.2788293460898,3165.16580113065
108.013185102604,22.3706574044667,258.99190501573,298.092880267759,0.0,7.18130775185912,50.3484424928007,2013.08305854576,32.8634545174559,989.043793334154,2.9063831072381,71.1461352689486,3654.43435901371
126.56321564742,19.4387954799959,280.835410549061,144.279094723929,0.0,3.02063040447181,56.9726673994466,2122.5413642075,520.045083946759,1019.64053262747,2.03623679831656,76.0071148762477,1388.8493969733
155.314445788274,24.6288831817574,309.775502656729,183.274295596093,0.0,2.97858934669457,59.8743282310524,1896.19430478008,520.511064124125,581.094071509651,4.64223614239184,70.2660074115107,3660.45020981796
82.2985830994138,24.4114753028654,263.735688692559,190.272053815746,0.0,6.30687875113523,28.2377463953996,1886.31322137877,330.388464251498,450.710656287648,3.89979479371794,76.6908284582701,2864.3418181955
88.1181964310518,24.7471755931804,282.366447557906,191.863993171394,0.0,4.40913914637783,53.8957824667146,2096.71261306907,138.865950421665,352.789412244728,2.34402064212995,79.161414067016,2100.0
91.4938121418094,22.9124659741369,268.50387451374,199.31199529086,0.0,10.1991975311829,60.6317011298399,1982.01119461129,805.136485389073,814.622757306763,3.13484173928598,73.0974925743318,2186.78120931956
127.049451496455,24.4932480060371,328.174535477346,249.479287859704,0.0,2.8411285566328,76.3904488284368,2018.0,260.899790541992,898.658995883012,2.89453118497748,74.3857395917045,1822.73585762079
129.261261570576,21.5218878645169,301.127433661447,239.272824660186,0.0,9.29168615566737,29.7458490622059,1980.26691852593,165.776504169512,1194.44403096171,1.87443774064117,70.5175930322505,2779.92540493046
90.5965833056342,19.4711833222317,241.751384232699,187.852887166421,0.0,13.6539870540166,65.15310460698,1972.17630454806,523.268849940388,1095.35661870712,2.99238771225055,78.9371992367015,2974.47010171116
57.9497800545227,25.3902830373374,350.571319621344,227.924477322423,0.0,7.04354372752082,55.6620702695111,2012.65204357534,696.921023622964,597.620504161408,1.79860525853498,71.1422551124114,2816.04128103076
98.4067942455131,24.9020759028633,271.126312461753,241.148854308972,0.0,4.80399530042969,79.9319638359735,1926.53092310298,87.6850850548642,1064.1045522501,2.41869050647206,77.7488549014407,1874.10500860779
146.831715461307,23.0843970029188,298.971092218377,200.006492027169,0.0,8.26304631374794,47.5605674480718,1966.73389874019,218.383484302481,431.352926034288,2.4481422796619,79.6966061743982,2590.49351434338
95.5687482859796,26.2926635542369,302.224870209302,210.66119457607,0.0,12.2785795371827,53.7149425980341,1935.16241251827,337.500700312568,1016.97604994846,2.1920992640938,71.7610628017926,2727.7777777777756
95.7640715832598,26.5441229294752,252.053612814301,225.95738278634,0.0,2.86772907393732,55.4803871584365,1972.0538157705,112.459564475922,677.704062461977,3.52431079785454,76.5401687590129,2229.63118003497
151.023236975578,19.6848102806624,254.343818777232,255.347023092834,0.0,6.70278439168071,48.3306068197757,1883.36914843906,757.360947217609,850.125800649203,1.14534863785736,76.821418351988,2301.12371611074
101.388796031332,17.5979900615823,254.051210871064,134.477174090713,0.0,10.0469989608679,46.8425085477824,1981.38533642561,798.628523039836,948.476050308853,1.70409738054558,73.8339844459517,2099.72990443094
78.5999341067468,20.5592804915708,316.694669337175,147.566245366194,0.0,7.40716586375238,62.806230138892,2018.9020135288,821.8333118683,820.585760365538,2.79355697898857,77.2485858630176,2753.35981757102
132.15677242089,23.9114580296506,273.775326844114,302.894197910294,0.0,2.09453179916761,61.3804563758443,1916.22781124187,266.492473203292,950.434139675698,4.10962443738184,71.956038198659,2060.98599186016
64.0193970993514,23.645487478657,329.299043521436,277.118039071662,0.0,10.2996564468984,78.4434948657669,1977.90750344289,314.037548777853,1281.23338388858,2.82057107273728,73.8326448437557,3548.05473088242
100.471567262938,20.7098800567838,290.397490970554,249.034435928472,0.0,6.21132782062073,69.9374997881136,1854.89469199169,219.57364370074,709.430737923358,2.45047460880288,79.1455218725498,3123.2031662156
119.121467317232,20.91083460956,311.590218944404,156.575265064614,0.0,0.939462473969968,78.4290828116426,1999.04476873798,583.860101906818,1074.65486060511,2.53232273418712,70.3985617342041,2127.90128217332
81.0713929290026,23.2132180567796,244.874099955597,178.066150461162,0.0,2.78847634940977,62.9947619047619,2061.91877061373,934.780245768809,328.876625503774,4.43442906247717,76.2382581456042,2995.95260610184
131.173357012049,24.6663277440784,260.705547478852,283.367708402566,0.0,9.05940531828375,31.6741887846833,2005.41296607174,485.516113001237,414.375363882565,3.67847741814291,70.8383066413501,2482.71094691318
134.871106135097,23.2624264065553,264.707699449647,220.646295878605,0.0,5.57736283482202,56.8398849841741,2030.60989530263,811.258098376259,497.543723340412,3.40593218752546,76.0996966125308,2868.71302843751
99.7907867091082,22.0708784849936,364.341246989237,313.982344540725,0.0,5.30123201437681,51.2739888785012,1949.48023176551,696.886542407225,610.664035227843,2.48316827952383,73.4980931237715,3052.43019373166
133.221866077983,23.2756225197549,277.645391410892,279.281756596437,0.0,4.8478031943555,56.6928592975093,1977.30295613974,239.456053424388,495.742464120992,2.17381532740343,69.4200071574436,2971.01378300192
138.291706238373,20.7936641138396,370.823575317296,226.136104741733,0.0,4.18560462388421,31.218450016944,2003.27211940441,267.576436039819,524.810109712728,3.1913535690596886,68.4921138689261,1837.31653513915
138.69916536581,21.9096723730549,276.393919257669,307.352077392185,0.0,7.01618193548296,67.4489848034586,1964.924430642,176.460142342027,369.448792822875,3.86476645149309,74.0179141927363,1630.31755022398
85.2099241302544,19.9845677223138,256.479710496712,161.525674270479,0.0,6.96828613697454,62.2277447330395,1993.89516027547,856.912395412847,71.6167707984946,2.979501423056,72.0244938607192,3005.03100220456
63.548428011456,24.8610554043635,225.514801697175,235.951687484195,0.0,11.3610125448376,50.0316909049045,1953.00867726195,633.15189762517,1409.79382606582,3.18337243146143,73.5519293041623,2324.70327765216
77.0603725573023,22.0013220005423,249.849397850872,355.758696828217,0.0,3.71113954142412,53.1120737797536,1905.90426216995,500.767655416977,859.607273908406,2.28613186920205,76.020967610524,2306.2833977867
134.327676204703,22.854516724772,338.558878872721,313.745170746374,0.0,8.369185361282,36.7708876868343,1825.27023458098,325.480692967528,701.757944392343,2.46331367380247,76.5368754266324,1529.82857455569
109.902671566086,22.8929738806749,196.323750649429,178.511006039259,0.0,4.76973280979378,61.964361798251,2035.71892140682,730.91550089764,310.248135094346,2.01628506790436,73.513682770045,2325.04354621967
122.859744444007,27.5194705314622,318.390349822673,186.945958638482,0.0,9.55608137085258,58.0990914151626,1980.60568187103,402.447483855695,845.08576322121,1.81968256105181,70.6171872797889,2784.28949091957
138.653635297815,20.1767085078326,272.644994123667,278.849730534679,0.0,6.63021056385156,50.3639864960295,1840.63591709529,951.6230330054,750.627517328519,2.10515287393002,78.8725840302653,2462.8832428187
79.9528548988136,20.6768640322801,276.19809633449,140.501979095231,0.0,7.95615445438428,53.9241119110177,1958.08204161438,673.154598669884,601.979356744919,2.35990021305925,74.555396936876,2604.61649802334
114.452292607231,23.4589717826775,276.251734961151,188.758362017826,0.0,7.71573258799273,59.3365797109132,1926.38313605756,322.060406129701,137.059591527622,4.03317479744623,69.7290946541348,2011.57456713346
128.091809419683,22.2264546545629,264.720549992741,260.040398598417,0.0,3.25429617483967,35.5142840616995,2005.39202184038,139.830772614855,403.345183640535,2.1472993038912,66.0527466249112,2476.57689289676
77.9521509006056,20.9687527712119,310.726683174292,291.531021347937,0.0,5.18900378118542,67.4528703359548,1911.93167965594,330.922384061046,955.175762247664,3.20276753886739,77.1060558589318,1811.60749194843
114.294480866281,21.9498344885731,213.654635623191,277.279707712679,0.0,2.51170408804781,56.2709495523932,2013.10096744338,252.957779171733,784.799212603952,2.90323292737262,76.8099499276004,3031.7343898901
70.7609536471702,24.6,302.043926518939,92.3071584219092,0.0,4.65026200681388,63.9566920607251,2129.05962867431,676.050551931862,589.782965879912,2.38510865323207,76.4722535334436,2529.94521273724
118.768674395185,26.7440433961659,266.068751486777,145.768723680412,0.0,3.17525924679739,39.6590336331344,1995.46528247817,168.177048735636,723.597979783814,3.08340522143255,74.2314081472647,2370.33836269196
109.271549794217,21.3471963996073,223.953784552955,189.233097625031,0.0,8.7191209997674,43.3061782428275,1958.8994386886,503.090272659148,652.472286737503,2.61530929957509,76.3708590610575,1758.17620260406
135.866453392522,19.7147334532046,305.537781060515,247.967303366162,0.0,7.58144839104749,54.7354283175484,2037.97196469609,734.734605755491,636.829514222739,2.04142016498364,72.9901765268755,2820.3277416172
130.853933825208,20.7321322614993,234.500692410035,132.911273598196,0.0,12.7238863079499,68.6471530628411,1991.0919383908,353.471450858878,652.401597933306,3.62740511780055,73.3900292246556,2748.07819360295
94.6567675987464,17.2322016005483,259.487883012062,180.32905511356,0.0,4.96203606275052,55.2607019884357,1899.21350978414,303.472252122981,1029.04028901253,2.55748596463855,72.4613906232719,2312.89028026509
88.7301030138011,25.2758516157119,338.595450643775,105.204624180589,0.0,2.98110577797424,49.5164391115865,1943.34456584143,388.991416011631,1162.57595291449,3.22375408301276,76.4391655391635,3056.99328916593
110.261754440976,22.322425673596,248.520202108741,249.254895563077,0.0,7.62495704141713,54.8385849402011,2048.11960485023,330.952669644505,731.867637526732,3.14775034933849,70.3619237102507,2693.6244334266
114.100499683383,20.7006139257948,312.980743828072,215.939202777269,0.0,8.039612507485,52.2307460322891,2077.82358903832,1086.55990892238,703.271499016763,3.29996077025449,70.3255325731001,2419.73220612522
96.1371023732843,26.5424000689395,301.627550877955,203.850940912658,0.0,11.8215655139881,58.8245210004177,2062.16465714269,533.727103054897,734.7639845478,2.36649664480588,74.8717787527101,2010.60284099777
98.2148990772135,24.6543355399184,312.742047073401,342.978471704818,0.0,9.67462864244005,60.1630694249623,1975.42054844513,518.122918026358,31.5345914107416,2.1879451699917,74.7822725676594,2004.83560621509
84.6666481689143,26.3013894857223,288.021292360143,188.892469544665,0.0,9.39739604102103,59.388333333333335,1945.84532972087,265.344838098721,454.765953783653,4.64341510746854,79.096112359688,2590.89811536923
102.653478282968,20.0695917674627,257.782207483641,220.730316436144,0.0,7.50182052593073,71.5700279320292,1982.37772918258,814.741122421943,1152.88302191596,4.47496806293813,78.6294220794367,2748.40573497012
151.843877052122,21.6300841254542,311.756870732413,97.4018135344349,0.0,7.77521254828573,61.4207170392558,1895.08431432598,760.993126418007,539.966472405126,1.59528457618771,69.3840170298183,2770.62277093033
80.5230630968591,22.0134784532841,358.323161481195,209.507672062216,0.0,6.43751364824628,43.6160475631262,1960.1134321635,100.178451940645,951.319249738547,3.80024314481071,72.4778648748354,2171.80156318232
98.431047480284,20.8884544592251,294.194381145193,263.523445033307,0.0,7.4010515402186,66.9185834766845,1989.46147315584,444.498713805345,678.579156843371,4.10708596722969,71.9497777190074,1944.71251479834
104.334061459302,21.9040424126169,251.560404460269,177.732790600113,0.0,6.52637053968834,42.2535954116322,1885.57703499448,799.130479631117,484.934756563017,1.49775914001287,72.8033979155808,2748.94090161509
72.98208745749,18.7015438451252,222.346499966602,191.693261756147,0.0,7.65318112649221,41.0029629598629,2031.43589753946,44.3797832788067,1100.05166184701,3.26647267015795,71.3864464122226,2582.96778022371
129.94726775743,22.0136150537701,304.940980184893,164.448443205819,0.0,8.56005495683195,58.2717053359235,1992.34478151522,914.470728193316,724.109184429885,3.57278951167533,74.6116517121114,2657.57487479398
117.801565090151,23.7940651442788,255.019718225032,191.079776096475,0.0,8.18253089976763,53.264181004225,2024.0,493.908897060794,933.368211387389,2.93075682907258,72.2689474057299,2617.86922360256
70.5073486261179,25.0033807290151,278.597025887802,169.459749223526,0.0,1.26231024085104,46.2537409825976,2021.45422233417,616.530480693881,806.089943579021,3.73979370316203,75.682626555999,1860.0
129.578767154229,20.7988489848298,306.088190072197,290.986464479801,0.0,5.36413871409506,54.5814418343493,2020.30990324856,777.962700011417,383.006897991882,3.11326711830532,69.8642613054702,2160.77772863401
62.6209237915913,25.3340821305218,294.211395595683,136.548331697336,0.0,5.99118763414573,48.6359689714902,1931.8819115493,362.407115407814,1110.89683121923,3.30766348564503,76.4937677824552,2787.38649178238
121.92185934737,21.346891575403,270.0827929094,268.038681173805,0.0,6.18386311038271,35.8160737286857,2025.82492461997,682.208634800309,969.323959503499,1.7127833946205,71.0102503327309,1891.00820443891
67.3422350139854,19.5254848879131,292.30769230769204,206.436425867901,0.0,5.113466277439,67.0636603422688,1905.17226622206,269.230234310457,828.691004003093,2.20203254528072,71.841083468813,2761.66721201295
127.542093284594,24.5811714118925,299.961336425116,106.716579171208,0.0,7.03465725367721,69.3557194765681,2122.84829096332,823.37071056082,554.000845825542,4.12258131277414,75.963543467799,2291.4079539671
123.687383935654,20.5200412782191,292.678638482627,216.479289975495,0.0,9.51173727272251,58.1963013757212,1929.58469566219,469.436557171599,444.184402240556,2.22333735369151,71.0907746550717,1908.20375934648
92.6180114407155,15.6958938036288,298.930149840689,218.946348175809,0.0,7.06469220488679,70.0927279531398,2104.05468878996,1067.89846993744,925.331575224597,2.1773063890866,69.4094535358984,2825.42747396852
81.4416200714837,19.7096151175554,317.816859121167,215.742106367423,0.0,3.30415654551836,47.4878129180923,1784.48224524858,245.605827563664,975.846909215046,2.99512474715086,74.8167634986518,3427.32510261044
123.899944663023,24.0007386900234,361.265523371482,135.266581583058,0.0,6.72053388563432,62.0125892533378,1975.6179828865,831.256244030548,309.292413322602,3.31090014263151,66.2212338032175,2168.30298350642
51.820667587781,24.179274596018,313.046102758793,174.141294488288,0.0,6.33732194631007,59.2296879213526,2051.44646329369,718.327307180668,558.906899318591,3.35850160658813,70.2803268303197,2069.06150471117
104.65477440559,26.258185440362,238.599428952708,205.832189058552,0.0,3.11194483272504,45.0970841976533,2145.15015620221,126.864940640931,220.514857006646,4.52559157250112,74.1485701340867,2607.26130402757
96.5633685789939,19.8032006029233,276.318476443494,220.624186339419,0.0,5.04180934819962,63.7948374173645,1924.20520862322,677.951093508448,1228.22401601804,1.48335166129973,76.1759516551207,2362.41879410083
143.278274297032,24.5256498546861,336.247048778822,197.826130017203,0.0,5.98335712594575,57.6279058128892,2021.63589688545,752.252490839384,1007.4480616816,1.19759561917438,70.060483004587,2474.42026501962
130.894546054232,25.5721538400466,188.918673610716,145.869678291806,0.0,11.705105943884,32.1476573947968,1831.55994374972,1151.11737366439,40.3834550476677,2.68659844712665,72.0767729657195,3140.29695981984
61.074494211447,22.9229218656282,278.850417930286,290.577049884712,0.0,6.48484901102156,39.3342619423881,1983.14550359502,955.74537964836,950.679512480373,2.82898421652908,69.7487989864456,2851.63184588718
84.9460130469916,23.0762350873028,246.969923215205,203.497740621832,0.0,7.74883645272893,57.9197600595231,1977.21312960649,510.817114908729,406.477010972203,3.56148494010186,69.7838076302153,3142.98713776264
124.743924998439,18.7269091289635,263.059630579896,165.402757036989,0.0,6.48467772825093,62.220947036222,1884.77881337407,319.200820181335,392.869593247304,3.55290174530877,72.2798620922197,3628.87719274289
136.901365027076,21.6501376118453,327.402855611707,199.561589361432,0.0,10.1876723264122,57.6153269438305,2023.78580353891,726.627740312375,723.921402248695,3.39100886985496,72.509331889988,2305.24122524355
109.438532623527,20.1753001041065,320.157689456415,224.547176440099,0.0,9.09610093718406,55.1583397361216,2049.93379299107,215.472646075791,639.456649028339,2.22451975728989,69.4671198289574,2085.90071025547
93.0318909261288,24.4474800623525,287.532813052513,257.495722774883,0.0,9.39024306636135,40.2509773477677,2010.42651277835,274.459025616726,888.191562497692,4.52720469544035,75.3395877365177,2548.8807717031
130.165094258747,25.2375295937469,246.067420747218,137.077689814885,0.0,11.5650450757625,69.5168324889084,1980.30155350259,212.518314203823,587.823272388203,2.89020336273897,76.4521192387676,2421.75495874827
176.918845954378,22.9599237755599,275.341717962082,239.185654216896,0.0,6.65585825984023,62.3957475498194,1807.59591013457,122.478764577174,361.022237828676,2.14396852231878,73.5447195851458,2711.66958199005
132.985798504881,18.4802693809481,323.263870274423,260.051487840093,0.0,5.05760889137234,36.0772962867338,1984.39556020526,318.165864715843,1066.20034223794,1.5631707753031,72.0723644922996,1637.08557687957
91.5734753462336,26.5203596790924,245.482782112538,240.801689606451,0.0,6.03252920224615,66.0664884169345,1951.1325206207,726.315206285378,710.362300007298,2.99404938981829,75.5115552161202,2674.79869261769
56.6365671681498,26.3721759765259,274.873467149105,195.297698781274,0.0,2.89697319666308,65.0996179284066,1984.31451257472,312.585303788893,316.979375497682,2.3346238040805,71.7026683829476,2122.1016550701
113.386469992337,20.552567792829,328.968607775463,247.897398411748,0.0,8.35757566640255,66.3571197009495,2002.1510423498,578.486048309927,1115.35355714182,3.16342693886591,72.5660858878602,2696.81173955964
110.420223241366,23.8823254411183,248.807779326801,210.635530746644,0.0,2.23727074113836,50.399850242317,2074.52717191623,699.725068945436,431.023644146417,3.50206343521347,73.0874066769869,3141.61604041427
99.1865521493405,22.1552815917398,305.373711639228,157.83185224233,0.0,10.0680410436868,39.1408890194315,1965.69583470544,976.488758233874,785.238169634025,1.19053821315711,76.9863365031108,2099.21394272717
167.744937309813,20.3261743415165,274.433959229448,256.112081470078,0.0,4.89433493927083,42.2204039212825,1970.72635217135,351.0296589227,546.816050904915,2.12442441094041,74.4458914237412,2723.281123489
117.729758414726,23.8051229378548,288.606369778828,267.865431086402,0.0,5.52396939235516,58.79940476190476,1905.94209587027,377.545633526957,730.830980512648,1.88290899464763,68.6061571519995,2773.60443466669
117.290318644143,20.5553436058626,233.417883943816,108.342434879056,0.0,1.56561345806319,40.4719108616351,1984.83947488631,1120.68496993117,923.084499301507,2.87068148190978,70.7779638927263,2347.00963535982
107.490334836471,24.3709407779811,351.934879125429,303.756406408421,0.0,8.60641124059261,39.452706232628,1951.47944886504,147.418317560952,891.784984538172,4.74810646912503,76.6992210263259,2707.4116240471
115.168415221245,22.4632663490591,314.81320007584,317.257168827879,0.0,8.09913597209013,34.6584329384884,1992.6255818603,76.7398503787379,787.053615374529,1.45770405218003,75.4545902551335,2715.67406323933
48.9114762552913,23.4704631560144,295.90059074307,234.299535109515,0.0,5.98236310920667,57.5329564826599,2055.24340316895,556.45604448461,956.246863876103,3.60467385164915,79.5829574669234,2622.99076119421
150.573161508807,19.358206535348,300.063373487655,200.336114648065,0.0,10.2386533388542,77.2777281396634,1970.83085453484,498.079196685443,890.88950883287,2.69637563620083,70.846359206809,2539.44729608045
135.138172328023,20.7969407950013,316.765598101322,90.5092995030452,0.0,8.56954020888102,51.2403468051511,1888.3491318199,461.151094709167,291.247479452549,2.74842593052546,69.4059751498644,2348.28626604511
84.4977603343024,20.2197635824787,220.414118477474,214.105099755923,0.0,6.86412115091539,72.0170904450973,1894.10438745176,515.699789148158,893.56640575723,4.27532533718116,76.6608350622044,2576.01150367457
89.4310083723971,22.6603416371168,285.955222967624,267.320640215586,0.0,7.13008028180544,67.5663179432475,2150.7930527867,605.799717401284,885.817285369205,2.90883470048884,69.475780403348,2696.46922007372
97.8747821939378,21.3762602784554,273.888845903715,162.998234321434,0.0,7.3580268274114,49.3607654839732,1948.87861639063,976.777577038238,719.246538104397,2.6612671256508,77.1712094153337,2414.50736245783
101.010693836557,19.4255131645849,301.276019901729,154.818884021121,0.0,7.37652041304568,64.4622078818391,2011.50600813221,262.312828228567,1201.38263064831,3.32472961207801,75.3365324964291,1865.68883267422
109.246570629628,21.1325727597791,283.556816805519,202.326146505946,0.0,10.7959972439963,70.7688162513754,2021.75464110163,534.460282689795,674.198891236042,2.87156168284223,77.8256766375478,1823.25651189387
62.7432719123258,23.9612333216862,248.849292705771,250.822178008555,0.0,9.71802281305989,52.6981069667041,2013.20886200149,322.220632242421,429.919091587865,2.09701012840174,71.7589087740552,2167.53302969147
119.924425111528,21.0435005069914,237.911236402175,242.416874639625,0.0,5.93956009306736,78.8477709062388,2062.91824719202,223.049480184309,718.492637623506,2.54419191921307,76.3988749574843,2300.77791913915
122.273222267883,20.6462835947285,364.872557744239,213.67559875108,0.0,2.18377334040551,56.1397464611885,2015.70476967067,904.623337562256,695.74100493839,3.28152020762714,66.5221750249878,2363.62122979416
123.701491914265,23.2903216429865,273.857158661139,212.307711370234,0.0,5.1400352940647,39.0408897085659,1906.38413967707,39.8190813611772,41.0260562598513,2.9872134711898,72.1240202167905,2038.46958737888
122.710723445692,21.4421783347398,263.984441734051,256.737402084737,0.0,7.15974731901224,65.9512878424036,2048.58597044502,681.714387271443,1210.60745412398,3.17043950001892,75.819722223249,2896.34534571902
130.594071240806,21.5369460859364,276.46448259184,257.147388511948,0.0,2.2156519282891,60.9219294958915,1918.6981027824,161.961969216564,623.438575862537,2.37597725883589,72.4907825855297,2790.2994910708
103.806542341683,18.637128333089,307.629517436337,133.378710767948,0.0,7.4650669344695,41.2464520255753,2035.60400650349,663.813298348567,757.35727464735,1.16574349779601,68.784661378994,2563.17973873441
48.0871144573402,26.1051666365757,289.49440061163,212.637810928771,0.0,6.11731210798642,45.5418348046493,2092.17875004619,8.46031744517625,21.7719937742865,2.71775501267045,71.6170303971218,2680.19440082505
111.068471455716,22.5744656669934,343.767621526051,163.70476221008,0.0,6.51132887952527,54.0687515678652,1937.5822534667,974.644539708546,512.59669922111,3.04868086639885,69.4715169091132,2180.47402916907
103.133200879666,24.4763964004883,276.45035231928,202.786360867199,0.0,8.66455207426667,59.388333333333335,1931.7638581364,810.697828976228,652.103312784514,3.60713777364837,69.6222241524193,1950.16506493458
91.2186989434503,20.6271159022107,254.458478513474,104.137310833769,0.0,8.77901920587187,43.709841597575,1948.41795389423,115.760106190599,798.311454420073,2.80261840732442,72.8148302509278,3323.63882144532
124.554647445728,24.6555120079945,344.99199972884,244.3149964031,0.0,2.78607144375734,70.9227155625981,2015.67914617315,330.399266359421,666.76666392029,2.48800874546506,70.701845345602,2190.63160755679
138.336588970736,24.1315067246363,275.093836815273,228.410493604337,0.0,10.402628600686,70.1698458200975,1949.06286540657,160.513245375767,1013.70647515748,2.53366602894708,73.72639352594,3259.5813756358
91.0709593455733,21.4538700756198,260.824889295438,223.887246173341,0.0,6.8185468163481,63.078186210612,2033.50237117001,395.170693252719,622.501796793875,3.27295814697775,78.9144811772976,2553.61583104903
152.821434044219,22.3332538134583,235.940152348992,265.837277545826,0.0,5.90793210293883,55.9484552488488,1910.63205072351,143.030854441705,700.907094699343,3.9505014317146,68.8304957365155,2434.85721385732
58.7108085952928,23.8137084314459,278.612240000047,283.239742352045,0.0,6.77688842548324,49.6973106741543,1914.08936856932,793.402805453017,963.748397391324,2.10688770751643,76.46666666666665,1422.9757534098
114.644485091859,23.7454951641051,252.147541311932,232.531076260056,0.0,7.25991062634658,53.4155992660379,2017.04009425179,701.842768505111,1050.53597111026,4.62088679026223,80.0187775340126,2170.596710262
